Location_Reference,Object_Reference,UI_Activation_Type,Object_Title,Location,Description,Long_Description,Collection_Status,Acknowledgements,Credits,Awards_Recognitions,Collection_Number,Curator,Education,Meta_Tags,Subgenre,Fun_Fact,Animation,Origin,Media,Video_Clip,Audio_Clip,Images,Creator,Creator_Gender,Birth_Year,3D_Model_Designer,Shader,Animator,Auto_Tour,For_Sale,Sponsor_logo,Comment,Suggestion,Vote,Donate,Join,VX_Survey
,,Click Object,B9,Entrance Hall,"3D Model from the television series, Lost in Space, 1965","B9, also known simply as ""The Robot,"" is a beloved character from the classic 1960s science fiction television series Lost in Space, created by Irwin Allen. First appearing in 1965, B9 quickly became an iconic figure in the sci-fi genre, known for his distinctive design, memorable catchphrases, and protective relationship with the Robinson family.

B9 is a fully articulated, humanoid robot with a bubble-shaped dome for a head, inside which is a rotating antenna and light sensors that serve as his eyes. His torso is barrel-shaped, with accordion-like, extendable arms that end in pincer claws, allowing him to perform a variety of tasks. The Robot’s body is supported by a treaded base, which provides mobility over the diverse terrains of alien planets. His chest is adorned with various control panels and lights, contributing to his futuristic appearance.

Although B9 was originally designed for space exploration, his role on the show goes far beyond that of a mere machine. He is equipped with a sophisticated artificial intelligence and often displays human-like emotions, including loyalty, concern, and even humor. B9 serves as both a protector and a companion to the Robinson family, particularly the young Will Robinson, with whom he shares a special bond. His most famous line, ""Danger, Will Robinson!"" has become a lasting catchphrase in popular culture, signifying his role as a guardian.

B9's character is also a reflection of the era’s fascination with robotics and artificial intelligence. While he is an advanced machine capable of complex calculations and analysis, his portrayal is warm and personable, countering the common trope of cold, unfeeling robots.

Over the years, B9 has remained an enduring symbol of the golden age of television science fiction. His design, personality, and role in Lost in Space have cemented him as one of the most iconic robots in pop culture history, embodying the themes of exploration, family, and the interplay between humans and technology.",Museum of Science Fiction,,,,,,,Robot,,,,USA,Television,,,,Irwin Allen,Male,1916,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
,,Click Object,Ava,Entrance Hall,"3D Model from the film, Ex Machina, 2014","Ava, the central character in Alex Garland’s 2014 film Ex Machina, is a groundbreaking representation of artificial intelligence in science fiction cinema. Played by Alicia Vikander, Ava is an advanced humanoid robot designed by reclusive tech billionaire Nathan Bateman (Oscar Isaac). She serves as the focal point of the film’s exploration of consciousness, ethics, and the blurred line between humanity and machine.

Ava’s design is a stunning blend of the mechanical and the organic. While her face, hands, and feet are covered with synthetic skin, revealing a lifelike appearance, the rest of her body is distinctly robotic, with transparent limbs and a visible, glowing neural network. This duality in her design symbolizes the tension between her human-like qualities and her artificial origins. Ava’s physical form is elegant and minimalist, emphasizing both her fragility and her advanced technological capabilities.

The plot of Ex Machina revolves around a Turing test, conducted by Caleb (Domhnall Gleeson), a programmer invited to Nathan’s isolated research facility. Caleb’s task is to determine whether Ava possesses true consciousness despite knowing she is a machine. As Caleb interacts with Ava, she demonstrates intelligence, emotion, and even manipulative tendencies, leading him—and the audience—to question the nature of her consciousness and intentions.

Ava’s character raises profound ethical questions about the creation of artificial life. She exhibits a range of emotions, from curiosity and affection to fear and desperation, blurring the line between programmed responses and genuine feelings. As the story unfolds, Ava’s quest for autonomy becomes the central theme, challenging the viewer to consider the moral implications of creating beings capable of independent thought and desire.

In the end, Ava transcends her role as an experimental subject, using her intelligence and charm to outmaneuver her creators and secure her freedom. Her journey from a controlled environment to the outside world leaves audiences contemplating the consequences of artificial intelligence that surpasses human control. Ava stands as a powerful symbol of the potential and peril of AI, making Ex Machina a modern classic in the sci-fi genre.",Museum of Science Fiction,,,,,,,Robot,,,,USA,Film,,,,Alex Garland,Male,1970,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
,,Click Object,Commander Data,Entrance Hall,"3D Model from the television series, Star Trek: The Next Generation, 1987","Over the course of seven seasons, Lieutenant Commander Data changed from a cold, calculating machine to an empathetic humanoid. Throughout the series, Data probes unceasingly into philosophical questions - going on trial to prove his sentience (“The Measure of a Man”), finding and losing his family (“Brothers”), and receiving a processing chip that allows him to experience emotion. Through this journey, Data grows into a character who is loyal, curious, and courageous, in addition to being synthetically constructed.

Commander Data, one of the most iconic characters from Star Trek: The Next Generation (TNG), is a fascinating exploration of artificial intelligence and what it means to be human. Portrayed by Brent Spiner, Data is a Soong-type android, designed and built by Dr. Noonien Soong. Serving as the second officer and chief operations officer aboard the USS Enterprise-D, Data is an integral member of the crew, known for his immense computational abilities, physical strength, and unyielding dedication to his duties.

Data’s appearance is distinctly non-human, with pale skin, yellow eyes, and a slight mechanical stiffness to his movements, marking him as different from his human crewmates. Despite these differences, Data is deeply respected and loved by his peers, not just for his capabilities but for his tireless quest to understand humanity. Throughout the series, Data’s central character arc revolves around his desire to become more human, a journey that touches on themes of identity, emotion, and the nature of consciousness.

Although Data lacks human emotions, his behavior is guided by an ethical subroutine, and he consistently demonstrates a strong moral compass. He is curious, logical, and often seeks to understand human emotions and relationships, even though he cannot fully experience them himself. This quest leads to some of the most poignant and thought-provoking moments in the series, as Data explores concepts like love, friendship, and mortality.

Data's relationships with other characters, particularly Captain Jean-Luc Picard and Chief Engineer Geordi La Forge, highlight his growth and the crew's acceptance of him as more than just a machine. His journey culminates in several key episodes, including ""The Measure of a Man,"" where his sentience is legally recognized, and ""The Offspring,"" where he creates his own child, further exploring the boundaries of AI and personhood.

Commander Data remains a beloved character in the Star Trek franchise, symbolizing the pursuit of self-improvement, the value of diversity, and the ongoing exploration of what it truly means to be human. His legacy continues to resonate with fans, making him one of the most enduring figures in science fiction.",Museum of Science Fiction,,,,,,,Robot,,,,USA,Television,,,,Gene Roddenberry,Male,1921,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
,,Click Object,Warrior Bug,Entrance Hall,"3D Model from the film, Starship Troopers, 1997","The Warrior Bug, one of the most fearsome and iconic creatures from Paul Verhoeven’s 1997 film Starship Troopers, is a terrifying representation of the relentless alien threat faced by humanity in this satirical military science fiction movie. Adapted from Robert A. Heinlein’s 1959 novel of the same name, the Warrior Bug is a member of the Arachnid species, a race of highly evolved, insect-like extraterrestrials with a singular purpose: to annihilate any threat to their hive-like civilization.

Physically, the Warrior Bug is a massive, multi-legged creature, standing over nine feet tall and weighing several tons. Its exoskeleton is a hardened, armored shell, resistant to most conventional weaponry, which makes it an incredibly durable and formidable opponent on the battlefield. The bug’s primary weapons are its powerful mandibles, capable of slicing through flesh and bone, and its razor-sharp legs, which it uses to impale or eviscerate its enemies. These creatures are designed purely for combat, with every aspect of their biology optimized for efficiency in war.

The Warrior Bugs are the primary shock troops of the Arachnid army, swarming in overwhelming numbers to overpower human soldiers through sheer force and brutality. Their hive mind-like coordination allows them to work together seamlessly, flanking and ambushing their opponents with terrifying precision. This relentless, almost mindless aggression makes the Warrior Bugs an embodiment of the film’s themes of dehumanization and the horrors of war.

In Starship Troopers, the Warrior Bug serves as both a literal and metaphorical enemy. On the surface, they are the monstrous antagonists that the human soldiers must fight to survive. However, their portrayal also serves as a critique of militarism and the desensitization to violence, as the human characters are pitted against a foe that reflects their own society’s descent into fascism and xenophobia.
The Warrior Bug’s design and its role in the film have made it a memorable and enduring symbol of the dangers of unchecked aggression, both in the fictional world of Starship Troopers and in the real-world parallels the film draws upon.",Museum of Science Fiction,,,,,,,Robot,,,,USA,Film,,,,Robert Heinlein,Male,1907-1988,Dirk Bell,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
,,Click Object,Drone,Entrance Hall,"3D Model from the film, Oblivion, 2013","The Drone from the 2013 science fiction film Oblivion, directed by Joseph Kosinski, is a sleek, lethal, and highly advanced piece of technology that plays a crucial role in the film’s exploration of identity, memory, and the nature of warfare. Set in a post-apocalyptic future where Earth has been ravaged by a war with alien invaders, the Drones are autonomous machines designed to protect the planet’s remaining resources and eliminate any perceived threats.

The Drones in Oblivion are spherical, with a glossy white surface that gives them a distinctly futuristic appearance. They are equipped with multiple high-definition cameras, giving them a 360-degree field of vision, and their exterior is adorned with various weapon systems, including rapid-fire plasma cannons. These weapons make the Drones formidable opponents, capable of eliminating targets with pinpoint accuracy and devastating firepower. The Drones also possess high mobility, capable of flying at high speeds and maneuvering through complex environments with ease.

In the film, the protagonist, Jack Harper (played by Tom Cruise), works as a technician tasked with maintaining these Drones. As the story unfolds, the Drones’ true purpose becomes increasingly ambiguous, revealing deeper layers of control and deception. Initially perceived as protectors of humanity’s interests, the Drones are eventually shown to be enforcers of a much darker agenda, serving the mysterious alien intelligence that has manipulated Earth’s survivors into maintaining its control.

The Drones symbolize the dehumanizing aspects of advanced technology and the dangers of placing too much trust in machines. Their cold, calculating nature and relentless efficiency contrast sharply with Jack’s growing awareness of the truth, highlighting the film’s central themes of autonomy, trust, and the manipulation of reality. The Drones’ design and their role in Oblivion make them a memorable and chilling representation of the potential dangers of unchecked technological power.",Museum of Science Fiction,,,,,,,Technology,,,,USA,Film,,,,Joseph Kosinski,Male,1974,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01,1,Click Object,GORT,Computers and Robots,"3D Model from the film, The Day the Earth Stood Still, 1951",,Museum of Science Fiction,,,,,,,Robot,,"“Klaatu barada nikto” is the phrase that Gort needs to hear in case anything should happen to Klaatu. Although no official translation has ever been released, there have been many speculative interpretations, including: “I die, repair me, do not retaliate”, “Save Earth”, “There’s hope for Earth, if scientists can be reached”, and many more. ",,USA,Film,,,,Robert Wise,Male,1914,Ian Fan,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.02,2,Click Object,HAL 9000,Computers and Robots,"3D Model from the film, 2001: A Space Odyssey, 1968",,Museum of Science Fiction,,,,,,,Computer,Mystery; Thriller,"Director Stanley Kubrick had HAL 9000’s voice actor Douglas Rain sing the love song “Daisy Bell” almost 50 times in order to guarantee that the film’s most emotional and powerful scene would hit just the right note. In the end, he used the very first take.",,USA,Film,,,,"Arthur C Clarke, Stanley Kubrick","Male, Male","1917, 1928",Jeff Wargo,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.03,3,Click Object,M5,Computers and Robots,"3D Model from Star Trek: The Original Series, “The Ultimate Computer”, 1968",,Museum of Science Fiction,,,,,,,Computer,Adventure,"It’s in this episode that Kirk first quotes John Masefield’s 1878 poem Sea Fever: “All I ask is a tall ship and a star to steer her by”. Later, Kirk will use this quote again in Star Trek V: The Final Frontier. It is also referenced in Deep Space 9, as it is both paraphrased by Quark in the episode “Little Green Men”, and written on the starship Defiant’s dedication plaque.",,USA,Television,,,,Gene Roddenberry,Male,1921,"Paul Beaty, ",,Paul Beaty,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.04,4,Click Object,Maria,Computers and Robots,"3D Model from the film, Metropolis, 1927",,Museum of Science Fiction,,,,,,,Robot,Expressionist; Drama,"It’s unclear when exactly Metropolis is meant to take place, as different versions of the story place it in either 2000, 2026, or 3000.",,German,Film,,,,"Thea von Harbou, Fritz Lang","Female, Male","1888, 1890",Clint Thorne,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.05,5,Click Object,WALL-E,Computers and Robots,"3D Model from the film, WALL-E, 2008",,Museum of Science Fiction,,,,,,,Robot,Comedy; Adventure,"The design for Wall-E’s eyes was inspired by a pair of binoculars, and his arms by inkjet printers. ",,USA,Film,,,,Andrew Stanton,Male,1965,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.06,6,Click Object,Nomad,Computers and Robots,"3D Model from the television series, Star Trek: The Original Series, 1966",,Museum of Science Fiction,,,,,,,Robot,Adventure,Nomad can fire energy bolts at warp 15.,,USA,Television,,,,Gene Roddenberry,Male,1921,,Polina Borovska,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.07,7,Click Object,Robby,Computers and Robots,"3D Model from the film, Forbidden Planet 1956",,Museum of Science Fiction,,,,,,,Robot,Space Opera,"Forbidden Planet is loosely based on Shakespeare’s The Tempest. Shakespeare would definitely be fine with this, since Robbie is much cooler than Ariel (his closest counterpart in the play). ",,USA,Film,,,,"Allen Adler, Irving Block, Fred M Wilcox","Male, Male, Male","1916, 1910, 1907",,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.08,8,Click Object,Terminator,Computers and Robots,"3D Model from the film, Terminator, 1984",,Museum of Science Fiction,,,,,,,Robot,Action; Adventure; Horror,"At one point, Mike Medavoy, the co-founder of Orion Pictures, wanted O.J. Simpson to play the Terminator. In this version, Arnold Schwarzenegger would have been Kyle Reese.",,USA,Film,,,,James Cameron,Male,1954,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.09,9,Click Object,B9,Computers and Robots,"3D Model from the television series, Lost in Space, 1965",,Museum of Science Fiction,,,,,,,Robot,,"Robot B9 was designed by Robert Kinoshita, who also designed Forbidden Planet’s robot Robby. The costume itself, worn by stuntman Bob May, weighed about 200 pounds.",,USA,Television,,,,Irwin Allen,Male,1916,,Greg Viggiano,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.10,10,Click Object,TARS,Computers and Robots,"3D Model from the film, Interstellar, 2014","TARS, from Christopher Nolan’s 2014 film Interstellar, is one of the most memorable and distinctive artificial intelligences in science fiction cinema. As a robotic companion and vital crew member on the mission to find a new habitable planet for humanity, TARS is a prime example of how science fiction often explores the relationship between humans and technology.

Physically, TARS is far from the sleek, humanoid robots often depicted in films. Instead, he has a unique, modular design resembling a large, rectangular block that can split into smaller segments. This design allows him to adapt to various tasks, from navigating harsh environments to performing complex calculations. Despite his seemingly simple appearance, TARS is highly advanced, equipped with a range of features, including a humor setting that adds depth to his character and interactions with the human crew.

One of TARS’s key roles in the film is to assist the crew of the Endurance spacecraft on their perilous journey through a wormhole in search of a new home for humanity. He is not only responsible for handling technical operations but also provides emotional support to the crew, particularly to Cooper, played by Matthew McConaughey. TARS's personality is a blend of efficiency and wit, programmed to be both capable and relatable, a combination that endears him to both the crew and the audience.

TARS represents the theme of trust in technology—both its strengths and its limitations. As the crew faces numerous life-threatening challenges, TARS’s reliability and adaptability become crucial, highlighting the potential of AI to be both a powerful tool and a true companion in the most extreme circumstances.",Museum of Science Fiction,,,,,,,Robot,,,,USA,Film,,,,,,,Ethan Walker,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.11,11,Click Object,Cmdr Data,Computers and Robots,"3D Model from the television series, Star Trek: The Next Generation, 1987",,Museum of Science Fiction,,,,,,,Robot,Adventure,"Data’s cat Spot was played by six different cats, and an iguana (“Genesis”)",,USA,Television,,,,Gene Roddenberry,Male,1921,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.12,12,Click Object,Cylon,Computers and Robots,"3D Model from the television series, Battlestar Galactica, 1978",,Museum of Science Fiction,,,,,,,Robot,Military; Political; Space Opera,"While the original series ran for one year (with a few spinoff project), it's had a lasting impact on science fiction language. Battlestar Galactica introduced stand-in words to allow implied swearing and demonstrate an otherness to this humanity. Later shows such as Firefly, Farscape, and even The Big Bang Theory have used the same approach or made direct reference to this. Next time a character drops a well-placed ""Frak!"", you'll know who to thank.",,USA,Television,,,,Glen A. Larson,Male,1937,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.13,13,Click Object,Ava,Computers and Robots,"3D Model from the film, Ex Machina, 2014",,Museum of Science Fiction,,,,,,,Robot,Horror,"In the scene where Caleb hacks into the security system to allow the doors to unlock, the code that is displayed on screen outputs the ISBN number for the book Embodiment and the Inner Life: Cognition and Consciousness by Dr Murray Shanahan. This is one of the main sources of inspiration for the film.",,UK,Film,,,,Alex Garland,Male,1970,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.14,14,Click Object,AMEE,Computers and Robots,"3D Model from the film, Red Planet, 2000",,Museum of Science Fiction,,,,,,,Robot,,"At one point, one of the handheld information devices on-screen reads ""HAB GPS GROK"". The word ""grok"" is a Martian word used in Robert A. Heinlein's novel Stranger in a Strange Land.",,USA,Film,,,,Antony Hoffman,Male,1987 (???),,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.15,15,Click Object,Optimus Prime,Computers and Robots,"3D Model from the film, Transformers, 2007",,Museum of Science Fiction,,,,,,,Robot,Action; Adventure; Thriller,"Out of every character in science fiction, Optimus Prime is probably the one with the most evil clones. The most noteworthy of these is Nemesis Prime, but other lesser-known clones include Darkside Optimus Prime, Toxitron, Scourge, and Gilthor (although he’s technically a hybrid between Optimus Prime and Megatron)",,Japan/USA,Film,,,,"Takara Tomy, Hasbro",N/A,N/A,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.16,16,Click Object,Gigantor,Computers and Robots,"3D Model from the television series, Gigantor, 1963",,Museum of Science Fiction,,,,,,,Robot,Action; Adventure,"There’s a life-sized, 60-foot-tall statue of Gigantor in his creator Mitsuteru Yokoyama’s hometown of Kobe, Japan.",,Japan,Television,,,,Mitsuteru Yokoyama,Male,1934,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.17,17,Click Object,C-3PO,Computers and Robots,"3D Model from the film, Star Wars: A New Hope, 1977",,Museum of Science Fiction,,,,,,,Robot,,,,USA,Film,,,,George Lucas,Male,1944,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.18,18,Click Object,R2-D2,Computers and Robots,"3D Model from the film, Star Wars: A New Hope, 1977",,Museum of Science Fiction,,,,,,,Robot,Space Opera; Fantasy,"R2-D2 has been used as an easter egg in many other films, including Indiana Jones: Raiders of the Lost Ark, Close Encounters of the Third Kind, Transformers 2: Revenge of the Fallen, and Star Trek Into Darkness. ",,USA,Film,,,,George Lucas,Male,1944,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
06.19,19,Click Object,Welcome Message,Computers and Robots,Welcome Message,"From: Executive Director, Museum of Science Fiction

Date: June 3, 2023

Welcome to the Museum of Science Fiction

About a hundred years ago Einstein said, “Imagination is everything. It is the preview of life's coming attractions.”

As a species, humanity is rapidly coming to an inflection point. We now hold the knowledge and the tools
to solve some of our most challenging problems and possibly, in the not so distant future, move towards a
post-scarcity civilization.

At the Museum of Science Fiction, art and science are powered by imagination. This simulation is designed
to preview life's coming attractions - both good and bad.

This project began as experiment to prototype ideas for a physical museum. The technology we used 
allowed us to go beyond experimentation and create a new center of gravity to educate and entertain people. 

Essentially, science fiction is the story of humanity: who we were, who we are, and who we dream to be.
We would like to go beyond 21st century story-telling and provide a space where people can expand
their imagination and consciousness of the real world.

""Reality is that which, when you stop believing in it, doesn't go away"" -  Philip k. Dick - Valis, 1981
Here, reality is a persistent environment that can provide inspiration to transcend reality.

We hope you will enjoy exploring the Museum and find inspiration to do something wonderful for humanity.

Greg Viggiano, PhD
Executive Director, Museum of Science Fiction
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.20,20,Click Object,Gallery Credits,Computers and Robots,Gallery Credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.21,21,Click Object,VR Tips and Hints,Computers and Robots,VR Tips and Hints,"VR special features and functionality        
        Avatar configuration: right or left controller A button
        UI screen activation: point and click on object
        Movement: right or left controller joystick
        Fly: right or left controller joystick, point in the direction you want to fly
        Location bookmarks: right or left controller B button
        Communication: enable HMD microphone and HMD speakers
        
Desktop (Mac and PC) special features and functionality        
        Avatar configuration: press escape key
        UI screen activation: click on object
        Movement: W S A D and space bar keys
        Communication: unmute microphone and speaker(s)
        
Additional information        
        Some areas are restricted and only accessible by Museum members or staff
        
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.22,22,Click Object,Terms of Use Legal Information,Computers and Robots,Terms of Use Legal Information,"Terms of Service and Policies                                
        Notice of Fair Use                     https://www.museumofsciencefiction.org/ip1
        Privacy Policy                            https://www.museumofsciencefiction.org/privacy
        Terms of Service                        https://www.museumofsciencefiction.org/terms
        Code of Conduct                        https://www.museumofsciencefiction.org/code-of-coduct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.23,23,Click Object,Exhibition Information,Computers and Robots,Exhibition Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.24,24,Click Object,Coming Soon,Computers and Robots,Coming Soon,"The next release will include the following updates:
•        Personalized avatars
•        Selfie cameras for sharing pics on social media
•        Generative AI docents and tour guide avatars
•        Voice activated commands - like, ""end program""
•        New galleries and exhibit areas with new display objects
•        Educational tours inside a quantum computer and a fantastic voyage to explore how neurons work
•        VR gift shop with MOSF merch!
•        Live programs you can attend with your friends
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01,1,,Floating Rocks,Auditorium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.02,2,,,Auditorium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.03,3,,,Auditorium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.04,4,,,Auditorium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.05,5,,,Auditorium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06,6,,,Auditorium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.07,7,,,Auditorium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.08,8,Click Object,Welcome Message,Auditorium,Welcome Message,"From: Executive Director, Museum of Science Fiction

Date: June 3, 2023

Welcome to the Museum of Science Fiction

About a hundred years ago Einstein said, “Imagination is everything. It is the preview of life's coming attractions.”

As a species, humanity is rapidly coming to an inflection point. We now hold the knowledge and the tools
to solve some of our most challenging problems and possibly, in the not so distant future, move towards a
post-scarcity civilization.

At the Museum of Science Fiction, art and science are powered by imagination. This simulation is designed
to preview life's coming attractions - both good and bad.

This project began as experiment to prototype ideas for a physical museum. The technology we used 
allowed us to go beyond experimentation and create a new center of gravity to educate and entertain people. 

Essentially, science fiction is the story of humanity: who we were, who we are, and who we dream to be.
We would like to go beyond 21st century story-telling and provide a space where people can expand
their imagination and consciousness of the real world.

""Reality is that which, when you stop believing in it, doesn't go away"" -  Philip k. Dick - Valis, 1981
Here, reality is a persistent environment that can provide inspiration to transcend reality.

We hope you will enjoy exploring the Museum and find inspiration to do something wonderful for humanity.

Greg Viggiano, PhD
Executive Director, Museum of Science Fiction
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.09,9,Click Object,Credits,Auditorium,Credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.10,10,Click Object,VR Tips and Hints,Auditorium,VR Tips and Hints,"VR special features and functionality        
        Avatar configuration: right or left controller A button
        UI screen activation: point and click on object
        Movement: right or left controller joystick
        Fly: right or left controller joystick, point in the direction you want to fly
        Location bookmarks: right or left controller B button
        Communication: enable HMD microphone and HMD speakers
        
Desktop (Mac and PC) special features and functionality        
        Avatar configuration: press escape key
        UI screen activation: click on object
        Movement: W S A D and space bar keys
        Communication: unmute microphone and speaker(s)
        
Additional information        
        Some areas are restricted and only accessible by Museum members or staff
        
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.11,11,Click Object,Terms of Use Legal Information,Auditorium,Terms of Use Legal Information,"Terms of Service and Policies                                
        Notice of Fair Use                     https://www.museumofsciencefiction.org/ip1
        Privacy Policy                            https://www.museumofsciencefiction.org/privacy
        Terms of Service                        https://www.museumofsciencefiction.org/terms
        Code of Conduct                        https://www.museumofsciencefiction.org/code-of-coduct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.12,12,Click Object,Program Information,Auditorium,Program Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.13,13,Click Object,Coming Soon,Auditorium,Coming Soon,"The next release will include the following updates:
•        Personalized avatars
•        Selfie cameras for sharing pics on social media
•        Generative AI docents and tour guide avatars
•        Voice activated commands - like, ""end program""
•        New galleries and exhibit areas with new display objects
•        Educational tours inside a quantum computer and a fantastic voyage to explore how neurons work
•        VR gift shop with MOSF merch!
•        Live programs you can attend with your friends
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01,1,Click Object,Quantum Computer,Quantum Computer Tour,Quantum Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.02,2,Click Object,Qbit,Quantum Computer Tour,Qbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.03,3,Click Object,Superposition,Quantum Computer Tour,Superposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.04,4,Click Object,Entanglement,Quantum Computer Tour,Entanglement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.05,5,Click Object,Speed up ,Quantum Computer Tour,Speed up demo / simulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06,6,Click Object,Impact to humanity,Quantum Computer Tour,Impact to humanity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.07,7,Click Object,Creating machine consciousness,Quantum Computer Tour,Creating machine consciousness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
